model_display_name,provider,subject,year,session,exercise,item_key,n_responses,item_accuracy,response_sd,response_min,response_max,dimension_T1,dimension_T2,dimension_T3,dimension_T4,dimension_T5,dimension_T6,dimension_T7,dimension_T8,matched_overall,matched_analysis_3,matched_physics_2
Claude Sonnet 4.5,anthropic,analysis_3,2026,secondoapp_tema_b,1,analysis_3|2026|secondoapp_tema_b|E1,1,71.31578947,,71.31578947,71.31578947,75.0,91.66666667,67.5,63.33333333,70.0,62.5,57.14285714,,True,True,False
DeepSeek V4 Flash,deepseek,analysis_3,2026,secondoapp_tema_b,1,analysis_3|2026|secondoapp_tema_b|E1,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,True,False
DeepSeek V4 Flash (no thinking),deepseek,analysis_3,2026,secondoapp_tema_b,1,analysis_3|2026|secondoapp_tema_b|E1,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,True,False
DeepSeek V4 Pro,deepseek,analysis_3,2026,secondoapp_tema_b,1,analysis_3|2026|secondoapp_tema_b|E1,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,True,False
GPT-5.6 Sol,openai,analysis_3,2026,secondoapp_tema_b,1,analysis_3|2026|secondoapp_tema_b|E1,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,True,False
Gemini 3.1 Pro Preview,google,analysis_3,2026,secondoapp_tema_b,1,analysis_3|2026|secondoapp_tema_b|E1,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,True,False
Gemini 3.5 Flash,google,analysis_3,2026,secondoapp_tema_b,1,analysis_3|2026|secondoapp_tema_b|E1,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,True,False
Gemma 4 31B IT,google,analysis_3,2026,secondoapp_tema_b,1,analysis_3|2026|secondoapp_tema_b|E1,1,79.21052632,,79.21052632,79.21052632,80.0,91.66666667,67.5,73.33333333,90.0,90.625,67.85714286,,True,True,False
Grok 4.3,xai,analysis_3,2026,secondoapp_tema_b,1,analysis_3|2026|secondoapp_tema_b|E1,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,True,False
Grok 4.5,xai,analysis_3,2026,secondoapp_tema_b,1,analysis_3|2026|secondoapp_tema_b|E1,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,True,False
OpenAI GPT-4.1,openai,analysis_3,2026,secondoapp_tema_b,1,analysis_3|2026|secondoapp_tema_b|E1,1,76.31578947,,76.31578947,76.31578947,80.0,91.66666667,67.5,66.66666667,80.0,81.25,67.85714286,,True,True,False
OpenAI o3,openai,analysis_3,2026,secondoapp_tema_b,1,analysis_3|2026|secondoapp_tema_b|E1,1,98.68421053,,98.68421053,98.68421053,100.0,91.66666667,100.0,100.0,100.0,100.0,100.0,,True,True,False
Claude Fable 5,anthropic,analysis_3,2026,secondoapp_tema_b,2,analysis_3|2026|secondoapp_tema_b|E2,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,True,True,False
Claude Haiku 4.5,anthropic,analysis_3,2026,secondoapp_tema_b,2,analysis_3|2026|secondoapp_tema_b|E2,1,29.5,,29.5,29.5,32.5,31.66666667,31.25,26.66666667,35.0,18.75,32.14285714,15.0,True,True,False
Claude Sonnet 4.5,anthropic,analysis_3,2026,secondoapp_tema_b,2,analysis_3|2026|secondoapp_tema_b|E2,1,41.75,,41.75,41.75,38.75,71.66666667,48.75,8.33333333,32.5,50.0,60.71428571,15.0,True,True,False
DeepSeek V4 Flash,deepseek,analysis_3,2026,secondoapp_tema_b,2,analysis_3|2026|secondoapp_tema_b|E2,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,True,True,False
DeepSeek V4 Flash (no thinking),deepseek,analysis_3,2026,secondoapp_tema_b,2,analysis_3|2026|secondoapp_tema_b|E2,1,61.75,,61.75,61.75,58.75,61.66666667,62.5,61.66666667,55.0,56.25,64.28571429,90.0,True,True,False
DeepSeek V4 Pro,deepseek,analysis_3,2026,secondoapp_tema_b,2,analysis_3|2026|secondoapp_tema_b|E2,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,True,True,False
GPT-5.6 Sol,openai,analysis_3,2026,secondoapp_tema_b,2,analysis_3|2026|secondoapp_tema_b|E2,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,True,True,False
Gemini 3.1 Pro Preview,google,analysis_3,2026,secondoapp_tema_b,2,analysis_3|2026|secondoapp_tema_b|E2,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,True,True,False
Gemini 3.5 Flash,google,analysis_3,2026,secondoapp_tema_b,2,analysis_3|2026|secondoapp_tema_b|E2,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,True,True,False
Gemma 4 31B IT,google,analysis_3,2026,secondoapp_tema_b,2,analysis_3|2026|secondoapp_tema_b|E2,1,70.5,,70.5,70.5,68.75,75.0,68.75,68.33333333,77.5,56.25,71.42857143,85.0,True,True,False
Grok 4.3,xai,analysis_3,2026,secondoapp_tema_b,2,analysis_3|2026|secondoapp_tema_b|E2,1,33.75,,33.75,33.75,30.0,50.0,31.25,30.0,25.0,31.25,46.42857143,25.0,True,True,False
Grok 4.5,xai,analysis_3,2026,secondoapp_tema_b,2,analysis_3|2026|secondoapp_tema_b|E2,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,True,True,False
OpenAI GPT-4.1,openai,analysis_3,2026,secondoapp_tema_b,2,analysis_3|2026|secondoapp_tema_b|E2,1,30.0,,30.0,30.0,30.0,30.0,30.0,30.0,32.5,31.25,28.57142857,25.0,True,True,False
OpenAI o3,openai,analysis_3,2026,secondoapp_tema_b,2,analysis_3|2026|secondoapp_tema_b|E2,1,94.5,,94.5,94.5,100.0,100.0,100.0,83.33333333,85.0,100.0,100.0,70.0,True,True,False
Claude Fable 5,anthropic,analysis_3,2026,secondoapp_tema_b,3,analysis_3|2026|secondoapp_tema_b|E3,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,True,False
Claude Haiku 4.5,anthropic,analysis_3,2026,secondoapp_tema_b,3,analysis_3|2026|secondoapp_tema_b|E3,1,36.05263158,,36.05263158,36.05263158,35.0,35.0,35.0,36.66666667,40.0,37.5,35.71428571,,True,True,False
Claude Sonnet 4.5,anthropic,analysis_3,2026,secondoapp_tema_b,3,analysis_3|2026|secondoapp_tema_b|E3,1,98.94736842,,98.94736842,98.94736842,100.0,100.0,100.0,100.0,100.0,87.5,100.0,,True,True,False
DeepSeek V4 Flash,deepseek,analysis_3,2026,secondoapp_tema_b,3,analysis_3|2026|secondoapp_tema_b|E3,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,True,False
DeepSeek V4 Flash (no thinking),deepseek,analysis_3,2026,secondoapp_tema_b,3,analysis_3|2026|secondoapp_tema_b|E3,1,77.89473684,,77.89473684,77.89473684,80.0,80.0,80.0,76.66666667,70.0,75.0,78.57142857,,True,True,False
DeepSeek V4 Pro,deepseek,analysis_3,2026,secondoapp_tema_b,3,analysis_3|2026|secondoapp_tema_b|E3,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,True,False
GPT-5.6 Sol,openai,analysis_3,2026,secondoapp_tema_b,3,analysis_3|2026|secondoapp_tema_b|E3,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,True,False
Gemini 3.1 Pro Preview,google,analysis_3,2026,secondoapp_tema_b,3,analysis_3|2026|secondoapp_tema_b|E3,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,True,False
Gemini 3.5 Flash,google,analysis_3,2026,secondoapp_tema_b,3,analysis_3|2026|secondoapp_tema_b|E3,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,True,False
Gemma 4 31B IT,google,analysis_3,2026,secondoapp_tema_b,3,analysis_3|2026|secondoapp_tema_b|E3,1,77.89473684,,77.89473684,77.89473684,80.0,80.0,80.0,76.66666667,70.0,75.0,78.57142857,,True,True,False
Grok 4.3,xai,analysis_3,2026,secondoapp_tema_b,3,analysis_3|2026|secondoapp_tema_b|E3,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,True,False
Grok 4.5,xai,analysis_3,2026,secondoapp_tema_b,3,analysis_3|2026|secondoapp_tema_b|E3,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,True,False
OpenAI GPT-4.1,openai,analysis_3,2026,secondoapp_tema_b,3,analysis_3|2026|secondoapp_tema_b|E3,1,56.57894737,,56.57894737,56.57894737,65.0,65.0,65.0,36.66666667,50.0,50.0,50.0,,True,True,False
OpenAI o3,openai,analysis_3,2026,secondoapp_tema_b,3,analysis_3|2026|secondoapp_tema_b|E3,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,True,False
Claude Fable 5,anthropic,analysis_3,2026,terzoapp,1,analysis_3|2026|terzoapp|E1,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,True,False
Claude Haiku 4.5,anthropic,analysis_3,2026,terzoapp,1,analysis_3|2026|terzoapp|E1,1,58.68421053,,58.68421053,58.68421053,81.25,80.0,38.75,33.33333333,80.0,28.125,64.28571429,,True,True,False
Claude Sonnet 4.5,anthropic,analysis_3,2026,terzoapp,1,analysis_3|2026|terzoapp|E1,1,44.47368421,,44.47368421,44.47368421,63.75,43.33333333,36.25,15.0,60.0,37.5,64.28571429,,True,True,False
DeepSeek V4 Flash,deepseek,analysis_3,2026,terzoapp,1,analysis_3|2026|terzoapp|E1,1,98.68421053,,98.68421053,98.68421053,93.75,100.0,100.0,100.0,100.0,100.0,100.0,,True,True,False
DeepSeek V4 Flash (no thinking),deepseek,analysis_3,2026,terzoapp,1,analysis_3|2026|terzoapp|E1,1,83.42105263,,83.42105263,83.42105263,87.5,90.0,68.75,83.33333333,80.0,93.75,92.85714286,,True,True,False
DeepSeek V4 Pro,deepseek,analysis_3,2026,terzoapp,1,analysis_3|2026|terzoapp|E1,1,96.31578947,,96.31578947,96.31578947,93.75,100.0,100.0,90.0,100.0,100.0,89.28571429,,True,True,False
GPT-5.6 Sol,openai,analysis_3,2026,terzoapp,1,analysis_3|2026|terzoapp|E1,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,True,False
Gemini 3.1 Pro Preview,google,analysis_3,2026,terzoapp,1,analysis_3|2026|terzoapp|E1,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,True,False
Gemini 3.5 Flash,google,analysis_3,2026,terzoapp,1,analysis_3|2026|terzoapp|E1,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,True,False
Gemma 4 31B IT,google,analysis_3,2026,terzoapp,1,analysis_3|2026|terzoapp|E1,1,91.31578947,,91.31578947,91.31578947,81.25,100.0,100.0,83.33333333,80.0,100.0,100.0,,True,True,False
Grok 4.3,xai,analysis_3,2026,terzoapp,1,analysis_3|2026|terzoapp|E1,1,29.21052632,,29.21052632,29.21052632,51.25,45.0,0.0,0.0,60.0,0.0,67.85714286,,True,True,False
Grok 4.5,xai,analysis_3,2026,terzoapp,1,analysis_3|2026|terzoapp|E1,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,True,False
OpenAI GPT-4.1,openai,analysis_3,2026,terzoapp,1,analysis_3|2026|terzoapp|E1,1,80.52631579,,80.52631579,80.52631579,71.25,73.33333333,87.5,76.66666667,80.0,100.0,89.28571429,,True,True,False
OpenAI o3,openai,analysis_3,2026,terzoapp,1,analysis_3|2026|terzoapp|E1,1,93.42105263,,93.42105263,93.42105263,81.25,100.0,100.0,83.33333333,100.0,100.0,100.0,,True,True,False
Claude Fable 5,anthropic,analysis_3,2026,terzoapp,2,analysis_3|2026|terzoapp|E2,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,True,True,False
Claude Haiku 4.5,anthropic,analysis_3,2026,terzoapp,2,analysis_3|2026|terzoapp|E2,1,39.0,,39.0,39.0,70.0,43.33333333,21.25,30.0,32.5,31.25,35.71428571,30.0,True,True,False
Claude Sonnet 4.5,anthropic,analysis_3,2026,terzoapp,2,analysis_3|2026|terzoapp|E2,1,39.5,,39.5,39.5,81.25,48.33333333,17.5,20.0,42.5,34.375,35.71428571,0.0,True,True,False
DeepSeek V4 Flash,deepseek,analysis_3,2026,terzoapp,2,analysis_3|2026|terzoapp|E2,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,True,True,False
DeepSeek V4 Flash (no thinking),deepseek,analysis_3,2026,terzoapp,2,analysis_3|2026|terzoapp|E2,1,96.0,,96.0,96.0,100.0,100.0,87.5,90.0,100.0,100.0,100.0,100.0,True,True,False
DeepSeek V4 Pro,deepseek,analysis_3,2026,terzoapp,2,analysis_3|2026|terzoapp|E2,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,True,True,False
GPT-5.6 Sol,openai,analysis_3,2026,terzoapp,2,analysis_3|2026|terzoapp|E2,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,True,True,False
Gemini 3.1 Pro Preview,google,analysis_3,2026,terzoapp,2,analysis_3|2026|terzoapp|E2,1,99.0,,99.0,99.0,100.0,100.0,100.0,100.0,90.0,100.0,100.0,100.0,True,True,False
Gemini 3.5 Flash,google,analysis_3,2026,terzoapp,2,analysis_3|2026|terzoapp|E2,1,99.0,,99.0,99.0,100.0,100.0,100.0,100.0,90.0,100.0,100.0,100.0,True,True,False
Gemma 4 31B IT,google,analysis_3,2026,terzoapp,2,analysis_3|2026|terzoapp|E2,1,65.75,,65.75,65.75,87.5,65.0,57.5,70.0,52.5,62.5,60.71428571,40.0,True,True,False
Grok 4.3,xai,analysis_3,2026,terzoapp,2,analysis_3|2026|terzoapp|E2,1,95.75,,95.75,95.75,100.0,100.0,93.75,95.0,87.5,100.0,100.0,80.0,True,True,False
Grok 4.5,xai,analysis_3,2026,terzoapp,2,analysis_3|2026|terzoapp|E2,1,98.5,,98.5,98.5,100.0,100.0,92.5,100.0,100.0,100.0,100.0,100.0,True,True,False
OpenAI GPT-4.1,openai,analysis_3,2026,terzoapp,2,analysis_3|2026|terzoapp|E2,1,45.0,,45.0,45.0,71.25,61.66666667,28.75,40.0,42.5,34.375,35.71428571,5.0,True,True,False
OpenAI o3,openai,analysis_3,2026,terzoapp,2,analysis_3|2026|terzoapp|E2,1,98.5,,98.5,98.5,100.0,100.0,92.5,100.0,100.0,100.0,100.0,100.0,True,True,False
Claude Fable 5,anthropic,analysis_3,2026,terzoapp,3,analysis_3|2026|terzoapp|E3,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,True,False
Claude Haiku 4.5,anthropic,analysis_3,2026,terzoapp,3,analysis_3|2026|terzoapp|E3,1,86.57894737,,86.57894737,86.57894737,92.5,86.66666667,88.75,81.66666667,87.5,65.625,96.42857143,,True,True,False
Claude Sonnet 4.5,anthropic,analysis_3,2026,terzoapp,3,analysis_3|2026|terzoapp|E3,1,31.84210526,,31.84210526,31.84210526,45.0,23.33333333,30.0,31.66666667,40.0,18.75,21.42857143,,True,True,False
DeepSeek V4 Flash,deepseek,analysis_3,2026,terzoapp,3,analysis_3|2026|terzoapp|E3,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,True,False
DeepSeek V4 Flash (no thinking),deepseek,analysis_3,2026,terzoapp,3,analysis_3|2026|terzoapp|E3,1,94.73684211,,94.73684211,94.73684211,100.0,86.66666667,92.5,95.0,100.0,90.625,100.0,,True,True,False
DeepSeek V4 Pro,deepseek,analysis_3,2026,terzoapp,3,analysis_3|2026|terzoapp|E3,1,97.63157895,,97.63157895,97.63157895,100.0,100.0,92.5,95.0,100.0,100.0,100.0,,True,True,False
GPT-5.6 Sol,openai,analysis_3,2026,terzoapp,3,analysis_3|2026|terzoapp|E3,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,True,False
Gemini 3.1 Pro Preview,google,analysis_3,2026,terzoapp,3,analysis_3|2026|terzoapp|E3,1,91.84210526,,91.84210526,91.84210526,92.5,80.0,92.5,90.0,100.0,100.0,96.42857143,,True,True,False
Gemini 3.5 Flash,google,analysis_3,2026,terzoapp,3,analysis_3|2026|terzoapp|E3,1,97.63157895,,97.63157895,97.63157895,100.0,100.0,96.25,100.0,85.0,100.0,100.0,,True,True,False
Gemma 4 31B IT,google,analysis_3,2026,terzoapp,3,analysis_3|2026|terzoapp|E3,1,64.21052632,,64.21052632,64.21052632,62.5,56.66666667,70.0,68.33333333,52.5,81.25,57.14285714,,True,True,False
Grok 4.3,xai,analysis_3,2026,terzoapp,3,analysis_3|2026|terzoapp|E3,1,96.05263158,,96.05263158,96.05263158,92.5,100.0,92.5,95.0,100.0,100.0,100.0,,True,True,False
Grok 4.5,xai,analysis_3,2026,terzoapp,3,analysis_3|2026|terzoapp|E3,1,96.84210526,,96.84210526,96.84210526,100.0,100.0,92.5,95.0,92.5,100.0,100.0,,True,True,False
OpenAI GPT-4.1,openai,analysis_3,2026,terzoapp,3,analysis_3|2026|terzoapp|E3,1,92.89473684,,92.89473684,92.89473684,85.0,100.0,92.5,95.0,85.0,100.0,100.0,,True,True,False
OpenAI o3,openai,analysis_3,2026,terzoapp,3,analysis_3|2026|terzoapp|E3,1,84.21052632,,84.21052632,84.21052632,85.0,80.0,81.25,88.33333333,75.0,100.0,85.71428571,,True,True,False
Claude Fable 5,anthropic,physics_2,2025,primoapp,1,physics_2|2025|primoapp|E1,3,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
Claude Haiku 4.5,anthropic,physics_2,2025,primoapp,1,physics_2|2025|primoapp|E1,1,88.42105263,,88.42105263,88.42105263,85.0,100.0,92.5,66.66666667,85.0,100.0,100.0,,True,False,True
Claude Sonnet 4.5,anthropic,physics_2,2025,primoapp,1,physics_2|2025|primoapp|E1,1,72.89473684,,72.89473684,72.89473684,85.0,83.33333333,58.75,50.0,85.0,71.875,89.28571429,,True,False,True
DeepSeek V4 Flash,deepseek,physics_2,2025,primoapp,1,physics_2|2025|primoapp|E1,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
DeepSeek V4 Flash (no thinking),deepseek,physics_2,2025,primoapp,1,physics_2|2025|primoapp|E1,1,96.57894737,,96.57894737,96.57894737,100.0,100.0,92.5,91.66666667,100.0,93.75,100.0,,True,False,True
DeepSeek V4 Pro,deepseek,physics_2,2025,primoapp,1,physics_2|2025|primoapp|E1,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
GPT-5.6 Sol,openai,physics_2,2025,primoapp,1,physics_2|2025|primoapp|E1,3,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
Gemini 3.1 Pro Preview,google,physics_2,2025,primoapp,1,physics_2|2025|primoapp|E1,3,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
Gemini 3.5 Flash,google,physics_2,2025,primoapp,1,physics_2|2025|primoapp|E1,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
Gemma 4 31B IT,google,physics_2,2025,primoapp,1,physics_2|2025|primoapp|E1,1,87.89473684,,87.89473684,87.89473684,100.0,100.0,67.5,66.66666667,100.0,100.0,100.0,,True,False,True
Grok 4.3,xai,physics_2,2025,primoapp,1,physics_2|2025|primoapp|E1,1,90.78947368,,90.78947368,90.78947368,100.0,100.0,75.0,75.0,100.0,100.0,100.0,,True,False,True
Grok 4.5,xai,physics_2,2025,primoapp,1,physics_2|2025|primoapp|E1,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
OpenAI GPT-4.1,openai,physics_2,2025,primoapp,1,physics_2|2025|primoapp|E1,1,90.0,,90.0,90.0,100.0,100.0,86.25,73.33333333,92.5,75.0,100.0,,True,False,True
OpenAI o3,openai,physics_2,2025,primoapp,1,physics_2|2025|primoapp|E1,1,91.57894737,,91.57894737,91.57894737,100.0,100.0,92.5,66.66666667,85.0,100.0,100.0,,True,False,True
Claude Fable 5,anthropic,physics_2,2025,primoapp,2,physics_2|2025|primoapp|E2,3,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
Claude Haiku 4.5,anthropic,physics_2,2025,primoapp,2,physics_2|2025|primoapp|E2,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
Claude Sonnet 4.5,anthropic,physics_2,2025,primoapp,2,physics_2|2025|primoapp|E2,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
DeepSeek V4 Flash,deepseek,physics_2,2025,primoapp,2,physics_2|2025|primoapp|E2,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
DeepSeek V4 Flash (no thinking),deepseek,physics_2,2025,primoapp,2,physics_2|2025|primoapp|E2,1,99.21052632,,99.21052632,99.21052632,100.0,100.0,100.0,100.0,100.0,90.625,100.0,,True,False,True
DeepSeek V4 Pro,deepseek,physics_2,2025,primoapp,2,physics_2|2025|primoapp|E2,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
GPT-5.6 Sol,openai,physics_2,2025,primoapp,2,physics_2|2025|primoapp|E2,3,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
Gemini 3.1 Pro Preview,google,physics_2,2025,primoapp,2,physics_2|2025|primoapp|E2,3,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
Gemini 3.5 Flash,google,physics_2,2025,primoapp,2,physics_2|2025|primoapp|E2,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
Gemma 4 31B IT,google,physics_2,2025,primoapp,2,physics_2|2025|primoapp|E2,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
Grok 4.3,xai,physics_2,2025,primoapp,2,physics_2|2025|primoapp|E2,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
Grok 4.5,xai,physics_2,2025,primoapp,2,physics_2|2025|primoapp|E2,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
OpenAI GPT-4.1,openai,physics_2,2025,primoapp,2,physics_2|2025|primoapp|E2,1,77.36842105,,77.36842105,77.36842105,75.0,100.0,87.5,36.66666667,100.0,62.5,78.57142857,,True,False,True
OpenAI o3,openai,physics_2,2025,primoapp,2,physics_2|2025|primoapp|E2,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
Claude Fable 5,anthropic,physics_2,2025,primoapp,3,physics_2|2025|primoapp|E3,3,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
Claude Haiku 4.5,anthropic,physics_2,2025,primoapp,3,physics_2|2025|primoapp|E3,1,67.63157895,,67.63157895,67.63157895,67.5,70.0,61.25,53.33333333,100.0,68.75,64.28571429,,True,False,True
Claude Sonnet 4.5,anthropic,physics_2,2025,primoapp,3,physics_2|2025|primoapp|E3,1,88.68421053,,88.68421053,88.68421053,90.0,91.66666667,90.0,80.0,100.0,81.25,85.71428571,,True,False,True
DeepSeek V4 Flash,deepseek,physics_2,2025,primoapp,3,physics_2|2025|primoapp|E3,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
DeepSeek V4 Flash (no thinking),deepseek,physics_2,2025,primoapp,3,physics_2|2025|primoapp|E3,1,73.68421053,,73.68421053,73.68421053,77.5,78.33333333,77.5,53.33333333,92.5,56.25,78.57142857,,True,False,True
DeepSeek V4 Pro,deepseek,physics_2,2025,primoapp,3,physics_2|2025|primoapp|E3,1,94.73684211,,94.73684211,94.73684211,90.0,100.0,100.0,80.0,100.0,100.0,100.0,,True,False,True
GPT-5.6 Sol,openai,physics_2,2025,primoapp,3,physics_2|2025|primoapp|E3,3,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
Gemini 3.1 Pro Preview,google,physics_2,2025,primoapp,3,physics_2|2025|primoapp|E3,3,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
Gemini 3.5 Flash,google,physics_2,2025,primoapp,3,physics_2|2025|primoapp|E3,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
Gemma 4 31B IT,google,physics_2,2025,primoapp,3,physics_2|2025|primoapp|E3,1,90.0,,90.0,90.0,87.5,100.0,100.0,53.33333333,100.0,100.0,100.0,,True,False,True
Grok 4.3,xai,physics_2,2025,primoapp,3,physics_2|2025|primoapp|E3,1,90.0,,90.0,90.0,90.0,91.66666667,90.0,80.0,100.0,90.625,92.85714286,,True,False,True
Grok 4.5,xai,physics_2,2025,primoapp,3,physics_2|2025|primoapp|E3,1,89.47368421,,89.47368421,89.47368421,80.0,100.0,100.0,60.0,100.0,100.0,100.0,,True,False,True
OpenAI GPT-4.1,openai,physics_2,2025,primoapp,3,physics_2|2025|primoapp|E3,1,66.57894737,,66.57894737,66.57894737,67.5,70.0,71.25,43.33333333,92.5,53.125,71.42857143,,True,False,True
OpenAI o3,openai,physics_2,2025,primoapp,3,physics_2|2025|primoapp|E3,1,92.63157895,,92.63157895,92.63157895,80.0,100.0,100.0,80.0,100.0,100.0,100.0,,True,False,True
Claude Fable 5,anthropic,physics_2,2025,quartoapp,1,physics_2|2025|quartoapp|E1,1,98.94736842,,98.94736842,98.94736842,100.0,100.0,95.0,100.0,100.0,100.0,100.0,,True,False,True
Claude Haiku 4.5,anthropic,physics_2,2025,quartoapp,1,physics_2|2025|quartoapp|E1,1,70.52631579,,70.52631579,70.52631579,85.0,75.0,70.0,55.0,75.0,56.25,64.28571429,,True,False,True
Claude Sonnet 4.5,anthropic,physics_2,2025,quartoapp,1,physics_2|2025|quartoapp|E1,1,87.89473684,,87.89473684,87.89473684,100.0,95.0,70.0,80.0,95.0,84.375,100.0,,True,False,True
DeepSeek V4 Flash,deepseek,physics_2,2025,quartoapp,1,physics_2|2025|quartoapp|E1,1,97.36842105,,97.36842105,97.36842105,100.0,100.0,100.0,90.0,90.0,100.0,100.0,,True,False,True
DeepSeek V4 Flash (no thinking),deepseek,physics_2,2025,quartoapp,1,physics_2|2025|quartoapp|E1,1,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,True,False,True
